text,label
"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",1
"Hi, this is Lily with the processing center I was giving you a quick call because I am reviewing your file and as you know There have been some pretty big changes to the eligibility programs recently When you have a moment, give me a call back I would like to discuss these possible options with you while the programs are still available It's urgent that you return my call today to complete your application If you could please call me at 844-717-2335 to complete your application and finalize your enrollment as soon as possible Again, that's 844-717-2335 Please have your reference number ready Your reference number is 8580 I look forward to hearing from you soon and have a great day",1
So what do you do with all the out-dated issues ?,0
It's George .,0
Hello. This is just a test call. Time to stay home. Stay safe and stay home.,1
"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",1
"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",1
That ’ s too bad . Is there a desk in the living room then ?,0
You are going to Tian'anmen Square . No problem .,0
I'm sure you'll enjoy yourselves .,0
I've searched everywhere . Where on earth did I put it ?,0
"account, which is billed on your card attached to your Amazon account. The amount charged in $1,499. We noticed some suspicious activity on your account, so we have put in hold to this transaction. Please press 1 now. And to report, please press 2. Thank you.",1
"This call is for the Department of Social Security Administration. The reason you are receiving this phone call is to inform you that we will be suspending your social security number because we found some suspicious activities on your social security. If you want more information about this case, press 1. Thank you. Goodbye.",1
See anything else we need there ?,0
How can I help you ?,0
I just want to remind you to behave yourself .,0
"We are calling you from the Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that there is illegal enforcement actions filed on your Social Security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you.",1
"Come on , what have you got to lose ?",0
How about this one ?,0
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help",1
"Thanks for inviting me . And happy birthday , Julia .",0
do you think this music is warm matched ?,0
"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",1
Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,1
"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",1
Why do you like that type of music ?,0
"Hi , how can I help ?",0
"That's good to know . Thanks for your help today , I'll leave you with the details and you can get started .",0
"We are calling you from the Department of Social Security Administration. The reason you received this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you.",1
"The reason you are receiving this phone call is to inform you that we will be suspending your social security number because we found some suspicious activities on your social security. If you want more information about this case, press 1. Thank you.",1
